questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"Real code:

executor.execute(new SleepTask(1));
Log.line(""execute() returned void - there is no way to ask about task 1 later"");

Future<?> future = executor.submit(new SleepTask(2));
Log.line(""submit() returned a Future. isDone() right now = "" + future.isDone());

Object result = future.get();
Log.line(""future.get() returned "" + result);
Log.line(""isDone() after get() = "" + future.isDone() + ""   isCancelled() = "" + future.isCancelled());

Why might a codebase deliberately choose execute() over submit() for a particular task, given submit() offers strictly more capability (a Future)?","submit() is always slower, so execute() is preferred for performance-critical code","If nobody needs to track, wait for, or cancel that specific task, execute() communicates that intent more simply - and avoids creating a Future object that will never be inspected, which is a small but real bit of unnecessary bookkeeping",execute() is required for any Runnable that doesn't implement Callable,There is no legitimate reason - submit() should always be preferred,,2,"Not every piece of code needs every capability. Choosing the simpler method when you genuinely don't need the extra one is a reasonable, deliberate choice, not a missed opportunity.",2
"Real code:

long start = System.currentTimeMillis();

Future<?> future = executor.submit(new SleepTask(1));   // sleeps 4 seconds
Log.line(""submitted, and main is free at "" + (System.currentTimeMillis() - start) + "" ms"");

Log.line(""calling get() now - main will go quiet until the task is done"");
future.get();
Log.line(""get() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

Future<?> withInterrupt = executor.submit(new CancellableTask(1));   // 8 slices, 1s each
Log.sleep(2500);
boolean c1 = withInterrupt.cancel(true);
Log.line(""cancel(true) returned "" + c1 + ""   isCancelled="" + withInterrupt.isCancelled());

Future<?> withoutInterrupt = executor.submit(new CancellableTask(2));
Log.sleep(2500);
boolean c2 = withoutInterrupt.cancel(false);
Log.line(""cancel(false) returned "" + c2 + ""  isCancelled="" + withoutInterrupt.isCancelled());

Both future.get() and future.cancel(true) interact with an already-submitted task, but they do fundamentally different things. State the difference in one sentence.","They are the same operation, named differently for convenience","get() waits for the task to finish and hands you its result; cancel() attempts to stop the task from finishing at all, by interrupting it if it's already running",get() stops the task; cancel() waits for it,get() only works on Callables; cancel() only works on Runnables,,2,"One is 'let it finish, I'll wait' and the other is 'please don't finish' - genuinely opposite intentions toward the same piece of submitted work.",1
"Real code:

executor.execute(new SleepTask(1));
Log.line(""execute() returned void - there is no way to ask about task 1 later"");

Future<?> future = executor.submit(new SleepTask(2));
Log.line(""submit() returned a Future. isDone() right now = "" + future.isDone());

Object result = future.get();
Log.line(""future.get() returned "" + result);
Log.line(""isDone() after get() = "" + future.isDone() + ""   isCancelled() = "" + future.isCancelled());

long start = System.currentTimeMillis();

Future<?> future = executor.submit(new SleepTask(1));   // sleeps 4 seconds
Log.line(""submitted, and main is free at "" + (System.currentTimeMillis() - start) + "" ms"");

Log.line(""calling get() now - main will go quiet until the task is done"");
future.get();
Log.line(""get() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

If you call submit() but never call get(), isCancelled(), isDone(), or cancel() on the returned Future at all - just discard the reference - does the task still run?","No, a Future must be interacted with for the task to actually execute","Yes - the task was already handed to the pool the moment submit() was called; the Future is only a handle for OBSERVING or CONTROLLING it afterward, not a trigger for whether it runs at all","Yes, but only if execute() is also called on the same task","No, the task is queued but paused until get() is called",,2,submit() and execute() both hand the task to the pool identically - submit() simply also gives you back a receipt. Losing the receipt doesn't cancel the order.,2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.AbortPolicy());

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));    // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED -> "" + e.getClass().getSimpleName());
    }
}

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

long start = System.currentTimeMillis();
for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // 4 tasks of 3 seconds, core=max=2 -> 2 rounds
}

executor.shutdown();
Log.line(""shutdown() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

boolean firstTry = executor.awaitTermination(2, TimeUnit.SECONDS);
Log.line(""awaitTermination(2s) returned "" + firstTry);

boolean secondTry = executor.awaitTermination(30, TimeUnit.SECONDS);
Log.line(""awaitTermination(30s) returned "" + secondTry);

core=2, max=6, ArrayBlockingQueue(4), AbortPolicy, keepAliveTime=5s. Fifteen tasks of 3 seconds each are submitted in a tight loop with no delay. Walk through: how many are accepted immediately without waiting, how many queue, how many get extra workers, and how many are rejected?","All 15 accepted, 0 rejected","2 go straight to core workers, 4 fill the queue, 4 more force extra workers (bringing poolSize to 6), and the remaining 5 (tasks 11-15) are rejected - total accepted capacity is 6 + 4 = 10","6 accepted, 9 queued, 0 rejected","10 accepted, 5 queued, 0 rejected",,2,"Same ordering rule applied end to end: 2 (core) + 4 (queue) + 4 (extra workers to reach max of 6) = 10 accommodated, everything past that (tasks 11-15) rejected since pool is at max and queue is full.",3
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,          // keepAliveTime
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 2 seconds
}
PoolState.print(""right after the burst"", executor);
// ... nothing else submitted for the next 12+ seconds ...

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

executor.allowCoreThreadTimeOut(true);

for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 1 second
}
// ... nothing else submitted afterwards ...

core=3, max=3, allowCoreThreadTimeOut(true), keepAliveTime=4 seconds. A burst of work runs and finishes. What is poolSize after 10 idle seconds, and does having max equal to core change this answer at all compared to when they differ?","poolSize stays at 3 forever, since core==max means no thread can ever time out","poolSize falls to 0 - allowCoreThreadTimeOut applies to ALL workers when enabled, regardless of whether core equals max; the core==max relationship affects how HIGH the pool can grow, not whether idle workers can time out","poolSize falls to 3, matching corePoolSize as a floor",This configuration is illegal since core cannot equal max with core timeout enabled,,2,Two independent knobs: corePoolSize vs maximumPoolSize controls the GROWTH ceiling; allowCoreThreadTimeOut controls the SHRINK floor. Setting core==max only affects the first one.,3
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>(3));    // capacity 3 = bounded, same class as experiment 8

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));       // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED"");
    }
}

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,                          // core = max = 2, on purpose
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.DiscardOldestPolicy());

executor.execute(new LongRunningTask(1));   // sleeps 15 seconds
executor.execute(new LongRunningTask(2));   // sleeps 15 seconds
// tasks 1 and 2 are now RUNNING on the two workers

executor.execute(new QueuedTask(3));
executor.execute(new QueuedTask(4));
executor.execute(new QueuedTask(5));
Log.line(""QUEUE (full): "" + executor.getQueue());     // [Task-3, Task-4, Task-5]

executor.execute(new QueuedTask(6));
Log.line(""after 6: "" + executor.getQueue());           // [Task-4, Task-5, Task-6]

executor.execute(new QueuedTask(7));
Log.line(""after 7: "" + executor.getQueue());           // [Task-5, Task-6, Task-7]

core=2, max=4, LinkedBlockingQueue(2), DiscardOldestPolicy. Tasks 1-2 run long (15s). Tasks 3,4 fill the queue. Tasks 5,6 force 2 extra workers (poolSize now 4). Task 7 arrives. What happens to it, and to the queue?","Task 7 is rejected, since poolSize is at maximumPoolSize and the queue is full","Nothing is rejected - DiscardOldestPolicy fires instead: the oldest queued task (Task-3) is dropped, and Task 7 is resubmitted, filling the now-empty slot","Task 7 gets a 5th worker, exceeding maximumPoolSize",Task 7 replaces one of the two 15-second running tasks,,2,"This is the exact rejection-trigger condition from section 2 (pool at max AND queue full) - the only difference DiscardOldestPolicy makes is that instead of throwing, it clears space and lets the new task in.",3
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>());     // NO capacity given -> unbounded

for (int i = 1; i <= 20; i++) {
    executor.execute(new SleepTask(i));           // each sleeps 2 seconds
}

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new SynchronousQueue<Runnable>());

for (int i = 1; i <= 7; i++) {
    try {
        executor.execute(new SleepTask(i));     // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED"");
    }
}

Two pools, both core=2/max=8: Pool X uses an unbounded LinkedBlockingQueue, Pool Y uses a SynchronousQueue. Under a sustained flood of tasks arriving faster than they can be processed, which pool's poolSize reaches 8 first, and which one starts rejecting tasks?",Pool X reaches 8 first; Pool Y never rejects,"Pool Y reaches 8 almost immediately (SynchronousQueue forces growth on nearly every submission past the core) and Y will be the one rejecting tasks once poolSize hits 8 and the flood continues; Pool X's poolSize will still be sitting at 2, with tasks piling up in its queue instead, never rejecting anything",Both behave identically since both allow max=8,Pool X rejects immediately; Pool Y never grows past 2,,2,"The two extremes of queue behaviour, side by side under identical pressure: one queue absorbs everything and never triggers growth or rejection; the other queue absorbs nothing and triggers both almost instantly.",3
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

for (int i = 1; i <= 5; i++) {
    executor.execute(new SleepTask(i, 2000));    // 2 run immediately, 3 queue
}
executor.shutdown();
Log.line(""isShutdown="" + executor.isShutdown() + ""  isTerminated="" + executor.isTerminated());

try {
    executor.execute(new SleepTask(99, 500));
} catch (RejectedExecutionException e) {
    Log.line(""!!! task 99 REJECTED - no new work is accepted after shutdown()"");
}

executor.awaitTermination(30, TimeUnit.SECONDS);
PoolState.print(""after termination"", executor);

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

long start = System.currentTimeMillis();
for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // 4 tasks of 3 seconds, core=max=2 -> 2 rounds
}

executor.shutdown();
Log.line(""shutdown() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

boolean firstTry = executor.awaitTermination(2, TimeUnit.SECONDS);
Log.line(""awaitTermination(2s) returned "" + firstTry);

boolean secondTry = executor.awaitTermination(30, TimeUnit.SECONDS);
Log.line(""awaitTermination(30s) returned "" + secondTry);

Code does the following: submits 10 tasks, calls shutdown(), then IMMEDIATELY (no awaitTermination) reads executor.getQueue().size() and reports it as 'tasks remaining'. Explain everything wrong with this, using what sections 2 and 6 established.",Nothing is wrong - this correctly reports the remaining work,"getQueue().size() only counts QUEUED tasks, not ones currently RUNNING - so it understates remaining work by however many are active. And since shutdown() returns instantly, this whole check happens before most of the work is even attempted, making the number essentially meaningless as a 'remaining work' figure","This will throw an exception, since getQueue() cannot be called after shutdown()",The only problem is that shutdown() should have been shutdownNow() instead,,2,Combines the poolSize/active/queued distinction from section 2 with the shutdown()-does-not-block fact from section 6 - exactly the kind of two-concept combination a real code review would need to catch.,3
"Real code:

executor.execute(new SleepTask(1));
Log.line(""execute() returned void - there is no way to ask about task 1 later"");

Future<?> future = executor.submit(new SleepTask(2));
Log.line(""submit() returned a Future. isDone() right now = "" + future.isDone());

Object result = future.get();
Log.line(""future.get() returned "" + result);
Log.line(""isDone() after get() = "" + future.isDone() + ""   isCancelled() = "" + future.isCancelled());

Future<?> withInterrupt = executor.submit(new CancellableTask(1));   // 8 slices, 1s each
Log.sleep(2500);
boolean c1 = withInterrupt.cancel(true);
Log.line(""cancel(true) returned "" + c1 + ""   isCancelled="" + withInterrupt.isCancelled());

Future<?> withoutInterrupt = executor.submit(new CancellableTask(2));
Log.sleep(2500);
boolean c2 = withoutInterrupt.cancel(false);
Log.line(""cancel(false) returned "" + c2 + ""  isCancelled="" + withoutInterrupt.isCancelled());

A task is submitted with submit() and its Future is cancelled with cancel(true) one second later, while the task is sleeping inside Thread.sleep(5000). Trace exactly what happens, in order.","The task finishes its full 5-second sleep regardless, then get() would return null","Thread.sleep() throws InterruptedException inside the task at roughly the 1-second mark; if the task's code catches that and returns (as these experiments' tasks do), the task ends early; the Future's isCancelled() reports true; calling get() on it now throws CancellationException rather than returning a result","cancel(true) has no effect on tasks that are sleeping, only ones doing CPU work",The worker thread that was running the task is destroyed and removed from the pool permanently,,3,"Ties together interruption mechanics from section 7 with the cooperative-cancellation theme threaded through the whole quiz: cancel(true) interrupts, the task's own code decides what happens next, and a genuinely cancelled Future changes what get() does afterward.",3
"A single ThreadPoolExecutor is configured with corePoolSize=4, maximumPoolSize=4, and an unbounded queue - a common shape for a general-purpose background pool. Someone asks: 'why bother setting maximumPoolSize at all here, since it equals corePoolSize anyway?' What is the honest answer?",It shouldn't be set - maximumPoolSize is only meaningful when it differs from corePoolSize,"Technically true that it can never be reached given an unbounded queue (nothing can ever force the extra-worker step to fire) - but the constructor requires SOME value for maximumPoolSize regardless, so setting it equal to corePoolSize is really just documenting 'this pool will never grow beyond its fixed size', which is honest and intentional here given the unbounded queue already guarantees that","maximumPoolSize is ignored entirely whenever a queue is unbounded, so the value is irrelevant either way",This configuration will fail to compile since both values must differ,,2,"The most conceptually complete question in the set: it requires knowing both that maximumPoolSize is a required constructor argument regardless of whether it's reachable, AND that an unbounded queue makes it unreachable - the exact combination of facts from sections 1 and 4.",3
"Looking back across every experiment: name the ONE piece of configuration that, more than corePoolSize, more than maximumPoolSize, and more than the rejection policy, decides whether a ThreadPoolExecutor will ever actually create an extra worker thread under load.",The rejection policy chosen,"The QUEUE - specifically whether it is bounded or effectively unbounded. A bounded or zero-capacity queue (ArrayBlockingQueue, bounded LinkedBlockingQueue, SynchronousQueue) forces growth once full; an unbounded queue (default LinkedBlockingQueue) means maximumPoolSize is never consulted at all",keepAliveTime,Whether execute() or submit() was used,,2,"If this quiz has one single takeaway to leave with, this is it: maximumPoolSize is a ceiling that only matters if something forces the pool to reach for it, and that 'something' is entirely a property of the queue you chose, not of maximumPoolSize itself.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each SleepTask sleeps 4 seconds
    PoolState.print(""after submitting task "" + i, executor);
}

core=2, max=5, ArrayBlockingQueue(3). If corePoolSize were changed to 0 with everything else identical, how would the FIRST two tasks be handled differently?",Identically - the first two tasks always get workers immediately either way,"With corePoolSize=0, there is no 'core' tier to fill first, so even the very first task's fate depends on the queue/extra-worker logic rather than an automatic core worker - though in practice the executor still creates a worker for it since poolSize (0) is below maximumPoolSize and the queue would rather hand off than store idle capacity",The first two tasks would be rejected immediately,corePoolSize cannot legally be set to 0,,2,"corePoolSize=0 is legal and occasionally useful (see the earlier question on pools that fully empty when idle) - it just means there's no guaranteed minimum thread count, not that tasks can't be served.",3
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2,                     // corePoolSize
        5,                     // maximumPoolSize
        60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

PoolState.print(""before any submit"", executor);
for (int i = 1; i <= 2; i++) {
    executor.execute(new SleepTask(i));
    PoolState.print(""after submitting task "" + i, executor);
}

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each SleepTask sleeps 4 seconds
    PoolState.print(""after submitting task "" + i, executor);
}

Two separate pools are both core=2/max=5/ArrayBlockingQueue(3). Pool A receives its 2 tasks all at once. Pool B receives its 2 tasks one at a time, with a 10-second gap between them, each task taking only 1 second. Does poolSize end up different between A and B?","Yes, Pool A will have a higher poolSize than Pool B","Not necessarily higher, but Pool B may well end up with only 1 worker total rather than 2, since its first task can fully finish and free its worker before the second task even arrives - meaning the pool might reuse that same one worker instead of creating a second one",Both always end up with exactly 2 workers regardless of timing,Pool B will always reject its second task,,2,"Worker creation responds to DEMAND overlapping in time, not merely to 'how many tasks have been submitted in total' - spacing tasks out can mean fewer workers get created than submitting them in a burst would.",3
"In one sentence each, state what changes and what stays the same about ThreadPoolExecutor's core ordering rule (core -> queue -> extra workers -> reject) regardless of which BlockingQueue implementation is plugged in.",The ordering rule itself changes completely depending on the queue class used,"The ordering rule NEVER changes - it is always core, then queue, then extra workers, then reject. What changes between queue implementations is only WHETHER and WHEN step 2 (the queue) actually succeeds or refuses a task, which in turn changes how often steps 3 and 4 get reached",Only SynchronousQueue follows this rule; all other queues skip straight to rejection,The rule applies only to ArrayBlockingQueue,,2,"The single most important idea to leave this quiz with, stated directly: one fixed algorithm, four queue implementations that each answer step 2 differently, and that single difference is what produces every distinct behaviour seen across sections 4 through 8.",2
